stt,id
74003,103223616
74004,205049690
74005,106610869
74006,169306570
74007,54457273
74008,204872514
74009,89971894
74010,192390935
74011,140410690
74012,184332995
74013,272033165
74014,140412633
74015,20104538
74016,14698534
74017,138491592
74018,211947839
74019,244167826
74020,92160144
74021,195151614
74022,177714260
74023,184698605
74024,170862367
74025,198978585
74026,93295150
74027,270696346
74028,13611774
74029,247403272
74030,107321041
74031,4301591
74032,197655158
74033,72751037
74034,193895966
74035,149215583
74036,2423815
74037,49588506
74038,8425246
74039,98654186
74040,171822864
74041,263978915
74042,54058463
74043,176036075
74044,170163291
74045,191464894
74046,152183847
74047,147365815
74048,188711138
74049,116046053
74050,43859125
74051,185089015
74052,197830722
74053,185296278
74054,57001173
74055,105601990
74056,209302834
74057,144571158
74058,139697856
74059,31175099
74060,249865914
74061,193289321
74062,84079739
74063,149216108
74064,149214727
74065,196265906
74066,248404510
74067,172482858
74068,248404547
74069,43767579
74070,198698709
74071,103223714
74072,1330801
74073,148866338
74074,253665012
74075,49196466
74076,32878315
74077,140379961
74078,272352604
74079,251285439
74080,138461179
74081,83423402
74082,197322680
74083,72458921
74084,136999731
74085,206818241
74086,174152569
74087,138489244
74088,92445610
74089,199684138
74090,7244839
74091,49385158
74092,8582491
74093,96194113
74094,15945649
74095,56092152
74096,248411324
74097,197676798
74098,139699362
74099,248174106
74100,11630148
74101,89638263
74102,89976926
74103,176689565
74104,187747904
74105,186879563
74106,15159741
74107,43903466
74108,19877499
74109,148020214
74110,94582503
74111,191035782
74112,105881018
74113,147098344
74114,271313019
74115,207364565
74116,118989086
74117,105881136
74118,205774519
74119,11857724
74120,155188923
74121,28724669
74122,142337739
74123,166436005
74124,84716373
74125,248405582
74126,248404029
74127,113001410
74128,196441580
74129,209910130
74130,193222404
74131,270122314
74132,272739359
74133,20201770
74134,97838987
74135,188936046
74136,136664192
74137,170185417
74138,179808964
74139,57325566
74140,105880840
74141,105880956
74142,128731857
74143,157313427
74144,34455083
74145,139698095
74146,101256063
74147,144505830
74148,271290347
74149,89507513
74150,89975099
74151,19392249
74152,54145343
74153,148073693
74154,192377590
74155,271168836
74156,114441772
74157,230044532
74158,73510651
74159,92445367
74160,199051332
74161,76568633
74162,149215339
74163,3164291
74164,87302340
74165,168495216
74166,15065992
74167,242730889
74168,163038219
74169,104815364
74170,171903081
74171,20540557
74172,58189819
74173,162107033
74174,107319719
74175,21467415
74176,77756232
74177,87302623
74178,135649330
74179,249291008
74180,85134986
74181,109791973
74182,193150696
74183,71105358
74184,243172747
74185,45891504
74186,159836638
74187,49591389
74188,73293184
74189,272352054
74190,210429623
74191,244174205
74192,270485126
74193,53213245
74194,207317004
74195,88792765
74196,87302145
74197,270994872
74198,160880990
74199,270142089
74200,169311575
74201,809162
74202,144455477
74203,195288428
74204,127698162
74205,89043444
74206,162107253
74207,157313673
74208,107320504
74209,147117970
74210,186861685
74211,55160255
74212,200820018
74213,214730372
74214,144221701
74215,162106012
74216,250209591
74217,10123523
74218,152729517
74219,48373507
74220,55510193
74221,115818605
74222,75579064
74223,249054486
74224,26355674
74225,129267785
74226,794985
74227,205173934
74228,4806285
74229,271305251
74230,36469675
74231,170920318
74232,177547263
74233,227874975
74234,113479176
74235,217146369
74236,138530878
74237,22612478
74238,73753150
74239,100251831
74240,82483713
74241,217170156
74242,131260967
74243,131300816
74244,76271274
74245,160437398
74246,109791974
74247,150612771
74248,174430137
74249,162107950
74250,162108348
74251,198911425
74252,162842157
74253,195688109
74254,54441005
74255,87302836
74256,140021161
74257,271454584
74258,151597685
74259,68820654
74260,175830636
74261,271305249
74262,174624463
74263,270663746
74264,252613393
74265,119470924
74266,169386211
74267,76558239
74268,115932894
74269,62420883
74270,58364223
74271,7735583
74272,195339507
74273,212581622
74274,198746779
74275,161397004
74276,84716431
74277,87302108
74278,166651895
74279,3495623
74280,22641884
74281,54341177
74282,271451994
74283,174101164
74284,174932558
74285,208322679
74286,213999265
74287,161020547
74288,181993542
74289,258860217
74290,248896703
74291,115670194
74292,185445109
74293,193860171
74294,184475352
74295,163038151
74296,206952956
74297,144513518
74298,241673828
74299,147366097
74300,51584325
74301,127699166
74302,197047215
74303,143846476
74304,78971485
74305,139699830
74306,169279297
74307,104755648
74308,66791715
74309,149215223
74310,72649285
74311,87302881
74312,248403083
74313,59042990
74314,51849169
74315,269953888
74316,148865746
74317,15086819
74318,198198063
74319,189647908
74320,152183899
74321,97786220
74322,195666072
74323,179159318
74324,263392395
74325,250246404
74326,93275050
74327,202464428
74328,89973460
74329,162106357
74330,213488937
74331,113095582
74332,139698661
74333,144456136
74334,92447115
74335,202234362
74336,138032472
74337,68109006
74338,84716501
74339,154720706
74340,198644499
74341,249683951
74342,262881547
74343,93843051
74344,213741097
74345,81809158
74346,248406388
74347,174292576
74348,270828804
74349,169311473
74350,73267326
74351,265839514
74352,222660875
74353,162595885
74354,272132287
74355,214918897
74356,195665012
74357,49405886
74358,23799300
74359,26530805
74360,150946892
74361,216391438
74362,143168020
74363,130770523
74364,89971892
74365,113493333
74366,202596777
74367,162107013
74368,174224542
74369,16654675
74370,12097464
74371,145549132
74372,149215683
74373,149223344
74374,174240899
74375,131301055
74376,227837410
74377,3671679
74378,115823737
74379,144455475
74380,138456717
74381,5754107
74382,230216132
74383,26076219
74384,54896461
74385,177640657
74386,15164010
74387,207473199
74388,169757650
74389,199640083
74390,249947587
74391,270141861
74392,253412886
74393,122171171
74394,174623640
74395,171634506
74396,91369288
74397,115572359
74398,116379557
74399,134229598
74400,205256280
74401,29809792
74402,84772414
74403,165803458
74404,195288417
74405,148695134
74406,147366215
74407,196376828
74408,148717578
74409,250236525
74410,250255474
74411,181785772
74412,115795515
74413,185754931
74414,29807741
74415,49406169
74416,155648293
74417,162471922
74418,143106201
74419,101159037
74420,14902048
74421,13442397
74422,27953626
74423,92329465
74424,230216551
74425,102382532
74426,83377532
74427,105881930
74428,260640301
74429,96355259
74430,248409473
74431,147365863
74432,34987081
74433,4048601
74434,204073181
74435,128731845
74436,217610677
74437,171435191
74438,162106048
74439,107482544
74440,143847208
74441,143847181
74442,134506787
74443,162108182
74444,89042986
74445,162106400
74446,162106525
74447,139698825
74448,83376590
74449,139698948
74450,58618162
74451,139697928
74452,172353277
74453,172353312
74454,4167685
74455,16966930
74456,37539345
74457,251271245
74458,45099796
74459,140412631
74460,271005262
74461,205512328
74462,149224411
74463,149214465
74464,169916392
74465,207472660
74466,37933752
74467,49471351
74468,130041952
74469,13303053
74470,84716481
74471,84716299
74472,147162573
74473,84716509
74474,242850996
74475,133073372
74476,248410565
74477,108831103
74478,103223631
74479,272351617
74480,204872918
74481,212938591
74482,139699090
74483,136081034
74484,87892667
74485,54181850
74486,74889015
74487,263390937
74488,270141720
74489,21299555
74490,122168026
74491,170141742
74492,174248569
74493,180017514
74494,266260009
74495,271993523
74496,173885610
74497,272132380
74498,23284840
74499,67390917
74500,272373629
74501,271808979
74502,270142255
74503,248403856
74504,270465346
74505,5064595
74506,84772436
74507,161550879
74508,186877075
74509,135408243
74510,148696180
74511,29809886
74512,192194001
74513,121377153
74514,84772517
74515,147365865
74516,185944381
74517,138460664
74518,14206933
74519,191900605
74520,131301195
74521,133137897
74522,199123587
74523,55510550
74524,55515772
74525,55516870
74526,55316246
74527,55518174
74528,97786053
74529,113525660
74530,270490450
74531,262068580
74532,135407714
74533,125341711
74534,113479006
74535,31134290
74536,89978047
74537,204074471
74538,41160610
74539,89042541
74540,157314167
74541,198351059
74542,157313402
74543,162106216
74544,162107841
74545,198292435
74546,162106447
74547,32001188
74548,217515617
74549,16295105
74550,139698876
74551,21299275
74552,139699609
74553,85134899
74554,271987484
74555,17002301
74556,248879028
74557,80874800
74558,272050877
74559,87302712
74560,66103597
74561,72640502
74562,87302299
74563,49591638
74564,72642313
74565,19577437
74566,7001857
74567,50228664
74568,89975214
74569,73277452
74570,263517208
74571,125792458
74572,262801199
74573,196538178
74574,155338909
74575,170160135
74576,255010538
74577,198462863
74578,121485346
74579,133245970
74580,46980003
74581,193736472
74582,82721609
74583,217539886
74584,117793839
74585,57243183
74586,272273893
74587,252130985
74588,1600039
74589,121485363
74590,263079919
74591,173174394
74592,52216318
74593,73159447
74594,271725547
74595,194788716
74596,253409878
74597,270688219
74598,125838068
74599,88257154
74600,133245977
74601,230054675
74602,168562118
74603,248639066
74604,212219580
74605,15931478
74606,88253798
74607,58731233
74608,195636655
74609,206485207
74610,212052026
74611,247315649
74612,82721610
74613,203923011
74614,270976789
74615,105691696
74616,143063049
74617,111316128
74618,121485346
74619,133245970
74620,46980003
74621,193736472
74622,82721609
74623,217539886
74624,117793839
74625,57243183
74626,272273893
74627,252130985
74628,1600039
74629,121485363
74630,263079919
74631,173174394
74632,52216318
74633,73159447
74634,271725547
74635,194788716
74636,253409878
74637,270688219
74638,125838068
74639,88257154
74640,133245977
74641,230054675
74642,168562118
74643,248639066
74644,212219580
74645,15931478
74646,88253798
74647,58731233
74648,195636655
74649,206485207
74650,212052026
74651,247315649
74652,82721610
74653,203923011
74654,270976789
74655,105691696
74656,143063049
74657,111316128
74658,214115117
74659,257857032
74660,13415980
74661,75321691
74662,272319877
74663,108523422
74664,147043572
74665,263795519
74666,200731941
74667,248463389
74668,78280123
74669,19616866
74670,166917242
74671,3415803
74672,108830964
74673,128125614
74674,114079775
74675,181810251
74676,271335261
74677,121485349
74678,44107220
74679,20333028
74680,77675093
74681,114144966
74682,1600057
74683,67017650
74684,74492258
74685,149175593
74686,247323634
74687,47961612
74688,204009169
74689,87703885
74690,89245624
74691,194953544
74692,1600059
74693,185817287
74694,63524260
74695,68826659
74696,58850613
74697,270976565
74698,270688221
74699,52187387
74700,205059817
74701,5504295
74702,1687621
74703,149175684
74704,73341488
74705,52730951
74706,263795515
74707,97435337
74708,201816436
74709,263394080
74710,2738595
74711,73419019
74712,460943
74713,209391268
74714,83202928
74715,36678762
74716,215101989
74717,161490393
74718,149175625
74719,114467131
74720,158762755
74721,271088459
74722,175153892
74723,86539325
74724,108695215
74725,91969634
74726,10758843
74727,203433688
74728,204897090
74729,44878245
74730,20818444
74731,51859841
74732,270976787
74733,116902025
74734,120432113
74735,1687623
74736,90218797
74737,78280986
74738,270976793
74739,1600023
74740,272908737
74741,46644605
74742,172906093
74743,1687625
74744,175097321
74745,49217739
74746,35239920
74747,117927305
74748,216227351
74749,67360710
74750,653805
74751,195564932
74752,1831605
74753,176450835
74754,172678104
74755,496155
74756,248433079
74757,91565658
74758,215206561
74759,117926982
74760,58803167
74761,120514249
74762,271492764
74763,83608793
74764,271798760
74765,175097336
74766,1754691
74767,47149569
74768,927571
74769,175153905
74770,78498187
74771,200732037
74772,83202743
74773,59473854
74774,101087080
74775,52187987
74776,175097295
74777,89817284
74778,120515271
74779,7980446
74780,173600339
74781,76178104
74782,20819500
74783,235734781
74784,546385
74785,251258637
74786,202483946
74787,213910338
74788,20637533
74789,102768827
74790,50253691
74791,5917715
74792,77339534
74793,210415437
74794,56218973
74795,196378051
74796,213860900
74797,258844308
74798,253304169
74799,141982055
74800,108747464
74801,17928719
74802,95939352
74803,23257530
74804,20442715
74805,22780209
74806,105345267
74807,86516308
74808,16214133
74809,201698768
74810,162119648
74811,79653591
74812,272285334
74813,187099028
74814,6761497
74815,89753515
74816,175097338
74817,125838051
74818,112728673
74819,77094737
74820,45150752
74821,20808738
74822,146584853
74823,197694315
74824,48515812
74825,90071962
74826,127220216
74827,226337609
74828,208432558
74829,172678053
74830,101034119
74831,43184504
74832,23284449
74833,68116545
74834,270436724
74835,77779979
74836,10271325
74837,192339772
74838,207840366
74839,171328449
74840,56098120
74841,204897953
74842,78280482
74843,109652081
74844,158788377
74845,73397512
74846,171865309
74847,12624516
74848,175097308
74849,46643670
74850,128569889
74851,94118366
74852,203949012
74853,35242266
74854,141556736
74855,272234353
74856,9803872
74857,200937197
74858,263751568
74859,149849357
74860,175153919
74861,101079933
74862,175097287
74863,52880237
74864,6759739
74865,56794260
74866,197921188
74867,56389444
74868,216385443
74869,247324893
74870,88051232
74871,258844257
74872,1662437
74873,132263414
74874,11497651
74875,65125491
74876,200867169
74877,118089805
74878,74623171
74879,152015621
74880,977113
74881,127152384
74882,1662427
74883,10305706
74884,95934490
74885,137478459
74886,83319137
74887,14775214
74888,42335313
74889,247302214
74890,225266682
74891,207841922
74892,207852843
74893,216472834
74894,21038522
74895,271562896
74896,6769259
74897,149175541
74898,137481231
74899,140202921
74900,58676812
74901,78983485
74902,141791605
74903,112106515
74904,63471339
74905,196474303
74906,68165960
74907,191767158
74908,52698169
74909,73613964
74910,105345265
74911,67661317
74912,212949906
74913,192033828
74914,206945062
74915,55890453
74916,73170496
74917,32460458
74918,175153894
74919,257844247
74920,170491702
74921,46473253
74922,143915795
74923,192004487
74924,128648913
74925,32260153
74926,129389514
74927,194465126
74928,48884002
74929,73722096
74930,2036201
74931,175153903
74932,68772956
74933,126945380
74934,119063730
74935,19686853
74936,84457739
74937,172668648
74938,25622340
74939,269893991
74940,253304411
74941,197170132
74942,23570389
74943,149175474
74944,261802961
74945,114691487
74946,453899
74947,225266660
74948,23368395
74949,180236556
74950,48331270
74951,131576767
74952,272415055
74953,136213973
74954,10393622
74955,208642003
74956,77675085
74957,93273882
74958,138662376
74959,55890380
74960,249941652
74961,174216383
74962,96826251
74963,160095063
74964,4774813
74965,126079227
74966,24133518
74967,163875383
74968,143915788
74969,78983487
74970,58676808
74971,73117474
74972,201050349
74973,2037963
74974,52216316
74975,106526188
74976,273002372
74977,152534326
74978,59480154
74979,127096584
74980,176726749
74981,48623617
74982,20315732
74983,143222291
74984,197216207
74985,977121
74986,165683964
74987,19640459
74988,131504859
74989,69514774
74990,270874166
74991,73683001
74992,1751917
74993,100067322
74994,17954885
74995,15320677
74996,261809372
74997,192048642
74998,52051896
74999,189210903
75000,52108780
75001,52691071
75002,253365442
75003,46649444
75004,75440616
75005,54442500
75006,6759051
75007,248637682
75008,197919489
75009,52671519
75010,131504641
75011,269367445
75012,94118705
75013,149175462
75014,74816447
75015,217158917
75016,111726170
75017,58365809
75018,76583206
75019,201048750
75020,149175692
75021,271731037
75022,19763412
75023,77844283
75024,554282
75025,272889869
75026,253300434
75027,149175650
75028,75971147
75029,67017420
75030,106395561
75031,271970933
75032,140632776
75033,151593210
75034,165710946
75035,195456429
75036,67661835
75037,192676799
75038,106003676
75039,106955355
75040,71195920
75041,184619547
75042,171550201
75043,7979047
75044,89794660
75045,217287802
75046,216158186
75047,248361874
75048,213674099
75049,253447670
75050,79136841
75051,162116326
75052,114778819
75053,124844978
75054,118946335
75055,171548995
75056,102162742
75057,271219130
75058,34599795
75059,176725679
75060,199026551
75061,72774048
75062,163552696
75063,116886337
75064,149175506
75065,205299729
75066,191725981
75067,19939571
75068,271338187
75069,26071010
75070,36687811
75071,271543107
75072,189209641
75073,205693867
75074,136936675
75075,77589831
75076,2245463
75077,258497449
75078,119927239
75079,263079809
75080,52216336
75081,192339768
75082,44106900
75083,182708675
75084,152709665
75085,177628440
75086,94118478
75087,116901879
75088,56386406
75089,102017615
75090,179686468
75091,195647696
75092,242974706
75093,230054671
75094,264019392
75095,177200181
75096,20201492
75097,221230373
75098,11653993
75099,127729442
75100,3705851
75101,194465122
75102,91508833
75103,19621888
75104,172667793
75105,270912298
75106,6954443
75107,146636370
75108,270988855
75109,58731268
75110,197920686
75111,56094765
75112,89824145
75113,215104820
75114,111874128
75115,53387296
75116,15473467
75117,180236553
75118,206136979
75119,261809412
75120,89045093
75121,113827043
75122,253304760
75123,53686030
75124,162767278
75125,102878262
75126,67013175
75127,59300334
75128,73180505
75129,102047697
75130,136029472
75131,225381553
75132,262897904
75133,247676456
75134,31890746
75135,91565733
75136,73400011
75137,58117350
75138,73089528
75139,89858782
75140,174114187
75141,213860894
75142,19684967
75143,139296631
75144,67145382
75145,90656317
75146,81500297
75147,11309499
75148,31680200
75149,195255524
75150,103545064
75151,271505234
75152,242124825
75153,254037983
75154,21038056
75155,196378053
75156,11082090
75157,145016640
75158,204208004
75159,54896450
75160,204704369
75161,86806149
75162,253363954
75163,131504590
75164,11954438
75165,8333945
75166,89204299
75167,89683975
75168,253396689
75169,201051651
75170,7286381
75171,56388178
75172,69174556
75173,43841620
75174,51663554
75175,74968088
75176,8141898
75177,77773544
75178,19614136
75179,262796353
75180,91257464
75181,262796349
75182,222713769
75183,102019030
75184,115015628
75185,194497974
75186,904890
75187,132097368
75188,174448857
75189,48313860
75190,1815277
75191,6951617
75192,175097319
75193,213910630
75194,270471688
75195,225384650
75196,32102981
75197,89901377
75198,183547987
75199,89919886
75200,19686481
75201,152463356
75202,161974516
75203,201624095
75204,36667199
75205,7812224
75206,20882552
75207,35787205
75208,6837719
75209,117222737
75210,174238411
75211,199120740
75212,263557350
75213,709581
75214,262796364
75215,23576165
75216,631403
75217,170571516
75218,6330811
75219,170571552
75220,129917352
75221,198569171
75222,6305563
75223,19686553
75224,32544728
75225,270978505
75226,262021694
75227,261948048
75228,16219735
75229,19748880
75230,135356316
75231,56249029
75232,120169136
75233,203986661
75234,170571531
75235,248371646
75236,58456332
75237,95051516
75238,52248702
75239,114778812
75240,75978324
75241,114778810
75242,101586010
75243,207490556
75244,129916900
75245,79143233
75246,82040987
75247,253364312
75248,149175514
75249,90413489
75250,249785710
75251,102431800
75252,269893937
75253,71075600
75254,59505414
75255,121102224
75256,108537799
75257,75778250
75258,80849867
75259,83344090
75260,130393713
75261,263795103
75262,73313149
75263,881238
75264,111074366
75265,74597759
75266,32491893
75267,72098442
75268,73636474
75269,757845
75270,172529274
75271,114183049
75272,25181511
75273,243060583
75274,270102021
75275,85177923
75276,5917707
75277,102524546
75278,253364023
75279,23079049
75280,213860896
75281,102408712
75282,89785222
75283,205051212
75284,56226587
75285,48881541
75286,23284736
75287,31410717
75288,206294780
75289,37913671
75290,112102855
75291,262068419
75292,41355243
75293,37159632
75294,213913234
75295,116757237
75296,270488241
75297,77820327
75298,195961838
75299,20201723
75300,78499264
75301,135266767
75302,26093771
75303,148824107
75304,195531004
75305,2981967
75306,126079029
75307,186094161
75308,216475850
75309,194040396
75310,24633958
75311,226296183
75312,19917644
75313,270988863
75314,52579276
75315,76404773
75316,8140959
75317,213860752
75318,213678453
75319,137479944
75320,213860890
75321,95941398
75322,77906515
75323,48088148
75324,253358210
75325,263924900
75326,113165937
75327,556237
75328,186124735
75329,213863863
75330,58551379
75331,117256315
75332,200731937
75333,247321363
75334,247320140
75335,102018697
75336,56366313
75337,176812037
75338,155202276
75339,193151791
75340,114276905
75341,152463362
75342,6821865
75343,63481337
75344,126079140
75345,15304869
75346,202768170
75347,83341326
75348,216352329
75349,207841044
75350,272402769
75351,34579531
75352,156037768
75353,207493817
75354,10763123
75355,257535522
75356,30997514
75357,127127300
75358,17954887
75359,217515168
75360,6770405
75361,208191845
75362,149175460
75363,26710219
75364,101947387
75365,191767432
75366,105787275
75367,257535517
75368,252786269
75369,26732792
75370,127153070
75371,102824873
75372,217517899
75373,217829768
75374,2258445
75375,33608230
75376,269970032
75377,35732902
75378,6954533
75379,94118469
75380,186134228
75381,263569740
75382,72870203
75383,10104718
75384,97852427
75385,76207502
75386,183907052
75387,249697496
75388,182587673
75389,70511684
75390,145990328
75391,143915805
75392,198817180
75393,55890398
75394,263750098
75395,102049398
75396,161207538
75397,192305641
75398,173967624
75399,168470113
75400,182821681
75401,127680213
75402,140586253
75403,44074041
75404,196093215
75405,150550112
75406,126078939
75407,48385538
75408,1754767
75409,139296646
75410,164072587
75411,217522598
75412,50319187
75413,23591172
75414,188785185
75415,11449675
75416,100067274
75417,263654984
75418,186122364
75419,192339683
75420,177200199
75421,50600731
75422,176451479
75423,49527912
75424,149175656
75425,99636743
75426,151576667
75427,133647168
75428,149175720
75429,10976986
75430,113042607
75431,177643124
75432,2257065
75433,271271835
75434,55890303
75435,194516096
75436,1513087
75437,125487609
75438,6498961
75439,174588301
75440,132899299
75441,91295865
75442,243301900
75443,257865850
75444,183907162
75445,127152465
75446,56230290
75447,270852536
75448,196392384
75449,54982836
75450,6308563
75451,213585778
75452,53298920
75453,7437677
75454,118081905
75455,56095730
75456,74968324
75457,195891654
75458,271441960
75459,216336312
75460,221225721
75461,253304595
75462,208432565
75463,119927466
75464,191977729
75465,263698307
75466,152209842
75467,269895632
75468,23950631
75469,31337843
75470,58453422
75471,249146422
75472,2352337
75473,269893975
75474,78497138
75475,31677965
75476,99636690
75477,269893965
75478,149175466
75479,152238235
75480,4028425
75481,151036191
75482,48218337
75483,271441688
75484,192542434
75485,114921783
75486,149175498
75487,197366714
75488,52696678
75489,72538360
75490,155751624
75491,74979528
75492,9973321
75493,170571511
75494,74300731
75495,55118385
75496,23955543
75497,269367413
75498,460599
75499,139296570
75500,557589
75501,133632147
75502,96278126
75503,10394922
75504,40929909
75505,263055289
75506,11654012
75507,208495419
75508,226713987
75509,178461269
75510,123513335
75511,263987556
75512,261809398
75513,557905
75514,180962437
75515,109344169
75516,6900761
75517,271492217
75518,111234151
75519,121106064
75520,43184533
75521,5917675
75522,109572829
75523,59142294
75524,2254535
75525,205506825
75526,75636363
75527,25749106
75528,170959846
75529,196897054
75530,253462070
75531,52580552
75532,17602173
75533,128584259
75534,257770511
75535,139296607
75536,55702889
75537,19242089
75538,262636777
75539,16375166
75540,78905967
75541,201929469
75542,90436623
75543,214092945
75544,128256818
75545,78613911
75546,261809448
75547,143357146
75548,243060594
75549,530980
75550,73939853
75551,17492577
75552,202482047
75553,270851570
75554,38059532
75555,53680715
75556,123833718
75557,49537855
75558,23589722
75559,262979794
75560,191691809
75561,262047106
75562,196911729
75563,2245103
75564,205695423
75565,47100787
75566,253565348
75567,11628507
75568,20717124
75569,248684106
75570,74200666
75571,68484469
75572,86855456
75573,262839422
75574,120517341
75575,58105443
75576,247322213
75577,251257402
75578,5917647
75579,59504865
75580,258509256
75581,49644222
75582,164430919
75583,217497707
75584,115258125
75585,167683578
75586,248652957
75587,138667323
75588,263436480
75589,145990384
75590,240423910
75591,196949281
75592,2246475
75593,1600047
75594,196473164
75595,145990329
75596,262862538
75597,271654700
75598,76217099
75599,9672455
75600,270976791
75601,194040985
75602,68773799
75603,58163243
75604,2984029
75605,252561158
75606,164078091
75607,176056389
75608,262690050
75609,190519644
75610,6961195
75611,83336209
75612,149175520
75613,32442515
75614,34574742
75615,6300217
75616,263077844
75617,52250206
75618,143221774
75619,174111778
75620,217520102
75621,191140606
75622,247287726
75623,130863497
75624,166803612
75625,79127447
75626,20202051
75627,123833717
75628,112136784
75629,201927127
75630,177205266
75631,177998694
75632,217462158
75633,73719710
75634,271654684
75635,271857459
75636,173854186
75637,31265136
75638,79653510
75639,6903223
75640,149175558
75641,197217972
75642,216907829
75643,2631835
75644,271857541
75645,151970902
75646,147805882
75647,904878
75648,78501793
75649,86041177
75650,271297946
75651,271517273
75652,173224715
75653,14867768
75654,20577122
75655,217827742
75656,160549639
75657,57450659
75658,143103118
75659,203214625
75660,453901
75661,149175554
75662,24547154
75663,263395604
75664,213860891
75665,143183450
75666,253197655
75667,2007545
75668,217829077
75669,143101265
75670,191726751
75671,216407250
75672,260107699
75673,271335921
75674,191725851
75675,20470519
75676,200936455
75677,146004376
75678,43174950
75679,207359176
75680,178588769
75681,19666498
75682,195791912
75683,2460731
75684,251591039
75685,8177083
75686,117927645
75687,91566964
75688,252099056
75689,272427013
75690,235855285
75691,263436613
75692,6894661
75693,215119500
75694,10695156
75695,185149613
75696,3939659
75697,5562687
75698,249217111
75699,56215892
75700,194004054
75701,252700305
75702,194489911
75703,262796351
75704,21235774
75705,385769
75706,213864544
75707,263594808
75708,105990052
75709,8144246
75710,271654670
75711,263393376
75712,271517302
75713,24545950
75714,87165552
75715,172678076
75716,102017633
75717,73398590
75718,68698970
75719,11654010
75720,261809452
75721,137478759
75722,213912752
75723,529847
75724,149175510
75725,1751931
75726,51001369
75727,203157765
75728,76271132
75729,271338599
75730,2131575
75731,55890290
75732,195844979
75733,83193018
75734,271079986
75735,104363551
75736,165971804
75737,76559074
75738,20525443
75739,74551980
75740,9872052
75741,7775006
75742,67555393
75743,175097334
75744,40819724
75745,147720384
75746,70540636
75747,9946573
75748,177200177
75749,263240186
75750,178010885
75751,262022058
75752,179723806
75753,51988155
75754,263241811
75755,208183969
75756,1342075
75757,90282726
75758,147063518
75759,263080011
75760,58878546
75761,247316142
75762,184600011
75763,194848203
75764,63653448
75765,213860897
75766,78505846
75767,195636654
75768,174114061
75769,269367421
75770,167463051
75771,84545290
75772,151949316
75773,31677321
75774,253304857
75775,184475009
75776,558030
75777,114266665
75778,116391846
75779,19772632
75780,16470165
75781,177200197
75782,14777267
75783,54616315
75784,192564844
75785,172678112
75786,149175547
75787,270508226
75788,198321121
75789,22362860
75790,272413474
75791,229748299
75792,19361883
75793,10250575
75794,6330943
75795,225952832
75796,100108561
75797,10966796
75798,164430917
75799,146004373
75800,78878582
75801,9949087
75802,173070875
75803,195966940
75804,113498202
75805,261809392
75806,149175508
75807,51427994
75808,175097284
75809,137689274
75810,109776947
75811,155762011
75812,83193667
75813,2463967
75814,248782399
75815,52251262
75816,74816072
75817,102890275
75818,175865145
75819,51875167
75820,198609977
75821,141740797
75822,26142116
75823,50357344
75824,165032185
75825,147103326
75826,122737106
75827,55118389
75828,162406985
75829,121977210
75830,20712328
75831,7287315
75832,267259847
75833,199910744
75834,127687078
75835,139296640
75836,26140511
75837,17492255
75838,101947009
75839,193708175
75840,15052546
75841,270978507
75842,235882471
75843,103525852
75844,20819687
75845,34571044
75846,192129802
75847,34570403
75848,268505592
75849,136293805
75850,229787290
75851,97821643
75852,193156147
75853,272413545
75854,12091178
75855,165809293
75856,192419526
75857,149175484
75858,175831086
75859,129436269
75860,208657951
75861,185913874
75862,52276966
75863,185690493
75864,55003116
75865,42958613
75866,111726182
75867,53832874
75868,252584873
75869,161943901
75870,51860203
75871,205327701
75872,6293243
75873,5136775
75874,271660751
75875,50356095
75876,262890464
75877,66631154
75878,145990344
75879,52677979
75880,74815607
75881,131504611
75882,248782471
75883,126079038
75884,89904494
75885,105344441
75886,212440877
75887,213910960
75888,100100338
75889,161536068
75890,89211192
75891,41603811
75892,217642644
75893,95019169
75894,56218443
75895,1513091
75896,192275430
75897,200940940
75898,52627476
75899,102405502
75900,2982071
75901,174630720
75902,193976373
75903,197599756
75904,248878908
75905,198740039
75906,50069297
75907,181210113
75908,191299405
75909,189574196
75910,109983105
75911,253197684
75912,149175526
75913,208288914
75914,203877890
75915,91558354
75916,271807540
75917,272402655
75918,262475466
75919,6872615
75920,249273826
75921,216353652
75922,272426856
75923,139296648
75924,144504457
75925,129600387
75926,12138385
75927,225383482
75928,7415749
75929,208285191
75930,119700381
75931,95992317
75932,127220203
75933,21714134
75934,73325634
75935,48314896
75936,228849752
75937,129260816
75938,272441782
75939,271088187
75940,54450456
75941,267178188
75942,251590822
75943,31679335
75944,102017265
75945,225385147
75946,208176680
75947,55118425
75948,271857477
75949,109773323
75950,36768495
75951,270811279
75952,251590836
75953,74551654
75954,16375504
75955,262075103
75956,206485216
75957,269893953
75958,262022044
75959,10755971
75960,213860210
75961,56217414
75962,263440265
75963,123353271
75964,184866921
75965,496149
75966,272411860
75967,99428564
75968,35524627
75969,51859921
75970,252786165
75971,10691107
75972,122222614
75973,27533019
75974,46817758
75975,76101769
75976,202768315
75977,199591736
75978,170066636
75979,101148568
75980,217291127
75981,127096656
75982,116827836
75983,58480440
75984,271297685
75985,141332041
75986,6930959
75987,7637674
75988,75487847
75989,173360843
75990,193212334
75991,261809384
75992,128254086
75993,249011870
75994,72870184
75995,272318841
75996,261809340
75997,6940603
75998,271529008
75999,243319658
76000,6303065
76001,253101431
76002,111296115
76003,201051567
76004,201051663
76005,247316479
